0
0
0
0
0
0.2949
0
0.141126
0
0
0.186915
0
0
0.520703
0
0
0
0
0
0.153278
0
0
0
0
0
0
0
0
0
0.220554
0
0.169788
0
0
0
0
0.322667
0
1.26256
0.105505
0.659506
0.43189
0
0.162869
0.211243
0
0
0.0162206
0
0.409684
0
0
0
0
0.0903783
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.60559
0
0
0
0
0
0
0
0.56943
0
0
0
0
0.482398
0
0.249035
0.31584
0.197081
0.401183
0.0398265
0.0630625
0
0
0
0
0
0.260692
0.267459
0
0
0
0
0.104644
0.227446
0
0
0.0563903
0
0.0368013
0.280984
0
0
0
0
0
0
0.0635978
0
0
0
0.0515371
0
0
0.145004
0
0.360879
0
0
0
0
0.395336
0
0.701353
0
0
0.142956
0
0
0.181307
0
0
0
0
0.462596
0.113789
0.352939
0
0
0
0
0
0.0378767
0
0
0.341612
0
0
0
0
0
0.0349257
0
0
0
0.063887
0
0.0879791
0
0.314399
0.136966
0
0
0
0
0
0
0
0
0
0
0
0.345786
0
0
0
0
0
0
0
0
0
0.229452
0
0
0.453391
0
0
0.231042
0
0
0
0.172765
0.494932
0
0.288117
0.348565
0.0918289
0
0
0
0.339614
0
0.377682
0.0751566
0
0
0
0
0
0
0
0.0420483
0.14553
0
0.23309
0.263063
0.0508947
0
0
0
0
0
0.176642
0
0
0.507858
0
0
0
0.023541
0
0
0
0
0.0614901
0.00850485
0
0
0
0
0
0
0.537212
0
0
0
0
0
0.245484
0
0.532295
0
0
0
0
0
0
0
0
0
0
0
0
0
0.176865
0
0
0
0
0
0.0460353
0
0
0
0
0
0
0.106127
0.534849
0
0
0
0
0
1.30003
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.387007
0.0302368
0.00160561
0
0
0
0
0
0
0
0
0.401901
0
0
0
0
0
0
0.265064
0
0
0
0
0
0
0
0
0.197368
0
0
0
0
0
0
0.472711
0
0
0
0
0
0
0
0
0
0
0
0.312692
0
0.153269
0
0
0.00311204
0
0
0
0
0.405929
0
0
0
0
0
0
0
0
0
0
0.415638
0
0
0
